DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO_Codes,Victim Age,Victim Sex,Victim_Descent,Premise Code,Premise Description,Address,Cross Street,Lat,Long,Latitude,Longitude
191317728,8/30/19,8/30/19,1300,13,Newton,1373,997,TRAFFIC COLLISION,Veh vs Bike,,F,Hispanic/Latin/Mexican,101,STREET,59TH                         ST,CENTRAL                      AV,33.9925,-118.2608,33.9925,-118.2608
191318734,9/16/19,9/14/19,1900,13,Newton,1344,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,SAN PEDRO,42ND                         ST,34.0074,-118.2704,34.0074,-118.2704
191316314,8/2/19,8/2/19,715,13,Newton,1321,997,TRAFFIC COLLISION,Veh vs Bike,34,M,Hispanic/Latin/Mexican,101,STREET,51ST                         ST,GRAND                        AV,34.0289,-118.2686,34.0289,-118.2686
192119166,11/29/19,11/29/19,1645,21,Topanga,2158,997,TRAFFIC COLLISION,Veh vs Bike,62,M,Other,101,STREET,MASON,VICTORY,34.1887,-118.5797,34.1887,-118.5797
192014013,7/21/19,7/21/19,1310,20,Olympic,2053,997,TRAFFIC COLLISION,Veh vs Bike,16,M,Hispanic/Latin/Mexican,101,STREET,WESTERN,W  CONNECTICUT,34.0517,-118.309,34.0517,-118.309
192013937,7/19/19,7/19/19,1605,20,Olympic,2002,997,TRAFFIC COLLISION,Veh vs Bike,39,M,Hispanic/Latin/Mexican,101,STREET,WESTERN                      AV,ELMWOOD                      AV,34.0783,-118.3092,34.0783,-118.3092
191420072,9/13/19,9/13/19,1030,14,Pacific,1469,997,TRAFFIC COLLISION,Veh vs Bike,43,M,White,101,STREET,LA TIJERA                    BL,THORNBURN,33.9726,-118.3771,33.9726,-118.3771
191420323,9/17/19,9/17/19,1230,14,Pacific,1431,997,TRAFFIC COLLISION,Veh vs Bike,64,M,White,101,STREET,RIVIERA,GRAND,33.9882,-118.4689,33.9882,-118.4689
190713683,7/16/19,7/15/19,2210,7,Wilshire,777,997,TRAFFIC COLLISION,Veh vs Bike,22,M,Other,101,STREET,VENICE                       BL,CRENSHAW                     BL,34.0451,-118.3296,34.0451,-118.3296
191012716,7/25/19,7/25/19,1800,10,West Valley,1025,997,TRAFFIC COLLISION,Veh vs Bike,43,M,Hispanic/Latin/Mexican,101,STREET,SHERMAN                      WY,ETIWANDA                     AV,34.2012,-118.5317,34.2012,-118.5317
190914180,7/24/19,7/23/19,1850,9,Van Nuys,931,997,TRAFFIC COLLISION,Veh vs Bike,55,M,Hispanic/Latin/Mexican,101,STREET,VICTORY                      BL,ORION                        AV,34.1867,-118.47,34.1867,-118.47
191315263,7/20/19,7/19/19,2025,13,Newton,1383,997,TRAFFIC COLLISION,Veh vs Bike,55,M,Black,101,STREET,SLAUSON                      AV,MAIN                         ST,33.9892,-118.2739,33.9892,-118.2739
191222251,9/8/19,9/8/19,2114,12,77th Street,1245,997,TRAFFIC COLLISION,Veh vs Bike,50,M,Hispanic/Latin/Mexican,101,STREET,1100 W  GAGE                         AV,,33.9823,-118.2938,33.9823,-118.2938
191416540,7/21/19,7/21/19,1430,14,Pacific,1433,997,TRAFFIC COLLISION,Veh vs Bike,56,M,White,101,STREET,WASHINGTON                   BL,MILDRED                      AV,33.9984,-118.4527,33.9984,-118.4527
190914297,7/26/19,7/26/19,700,9,Van Nuys,946,997,TRAFFIC COLLISION,Veh vs Bike,20,F,Hispanic/Latin/Mexican,101,STREET,BURBANK                      BL,CANTALOUPE                   AV,34.1722,-118.4345,34.1722,-118.4345
191018295,11/29/19,11/28/19,2105,10,West Valley,1012,997,TRAFFIC COLLISION,Veh vs Bike,54,M,Hispanic/Latin/Mexican,101,STREET,SATICOY                      ST,RESEDA                       BL,34.2084,-118.5372,34.2084,-118.5372
191319059,9/21/19,9/21/19,1530,13,Newton,1307,997,TRAFFIC COLLISION,Veh vs Bike,40,M,White,101,STREET,8TH                          ST,CENTRAL                      AV,34.0336,-118.2433,34.0336,-118.2433
190619309,9/18/19,9/18/19,1320,6,Hollywood,668,997,TRAFFIC COLLISION,Veh vs Bike,56,M,Hispanic/Latin/Mexican,101,STREET,FOUNTAIN                     AV,WESTERN                      AV,34.0949,-118.3092,34.0949,-118.3092
191820421,9/26/19,9/26/19,1738,18,Southeast,1838,997,TRAFFIC COLLISION,Veh vs Bike,30,M,Black,101,STREET,103RD                        ST,ANZAC,33.9432,-118.2379,33.9432,-118.2379
191015160,9/18/19,9/17/19,2245,10,West Valley,1035,997,TRAFFIC COLLISION,Veh vs Bike,49,M,Hispanic/Latin/Mexican,101,STREET,RESEDA                       BL,VANOWEN                      ST,34.1939,-118.536,34.1939,-118.536
190622836,11/25/19,11/24/19,2010,6,Hollywood,657,997,TRAFFIC COLLISION,Veh vs Bike,42,M,Hispanic/Latin/Mexican,101,STREET,SANTA MONICA                 BL,WESTERN                      AV,34.0908,-118.3092,34.0908,-118.3092
190515942,9/23/19,9/23/19,1625,5,Harbor,529,997,TRAFFIC COLLISION,Veh vs Bike,23,M,Black,101,STREET,EUBANK                       AV,ANAHEIM                      ST,33.7804,-118.255,33.7804,-118.255
190917321,9/24/19,9/24/19,1645,9,Van Nuys,946,997,TRAFFIC COLLISION,Veh vs Bike,58,F,Hispanic/Latin/Mexican,101,STREET,HAZELTINE                    AV,BESSEMER                     ST,34.1745,-118.4356,34.1745,-118.4356
190515956,9/25/19,9/25/19,705,5,Harbor,557,997,TRAFFIC COLLISION,Veh vs Bike,68,M,Black,101,STREET,PACIFIC                      AV,5TH                          ST,33.7397,-118.2879,33.7397,-118.2879
190127989,11/27/19,11/26/19,1800,1,Central,111,997,TRAFFIC COLLISION,Veh vs Bike,42,M,Hispanic/Latin/Mexican,102,SIDEWALK,CESAR E CHAVEZ               AV,N  BROADWAY,34.0586,-118.2402,34.0586,-118.2402
190815942,9/21/19,9/21/19,1732,8,West LA,852,997,TRAFFIC COLLISION,Veh vs Bike,32,F,Black,101,STREET,SANTA MONICA                 BL,BARRINGTON                   AV,34.0438,-118.456,34.0438,-118.456
190717002,9/23/19,9/23/19,805,7,Wilshire,722,997,TRAFFIC COLLISION,Veh vs Bike,19,M,White,101,STREET,SWEETZER                     AV,BEVERLY                      BL,34.0761,-118.37,34.0761,-118.37
191117008,9/22/19,9/22/19,1050,11,Northeast,1128,997,TRAFFIC COLLISION,Veh vs Bike,26,M,White,101,STREET,YORK,AVENUE 63,34.1148,-118.1826,34.1148,-118.1826
190122503,9/5/19,9/5/19,1845,1,Central,195,997,TRAFFIC COLLISION,Veh vs Bike,55,M,Black,101,STREET,LOS ANGELES,WASHINGTON,34.0306,-118.2635,34.0306,-118.2635
190122409,9/5/19,7/6/19,1410,1,Central,182,997,TRAFFIC COLLISION,Veh vs Bike,40,M,Korean,101,STREET,FIGUEROA                     ST,12TH                         ST,34.0423,-118.2666,34.0423,-118.2666
190216716,8/17/19,8/16/19,2250,2,Rampart,218,997,TRAFFIC COLLISION,Veh vs Bike,17,M,Hispanic/Latin/Mexican,101,STREET,ECHO PARK,PARK,34.0748,-118.2586,34.0748,-118.2586
190122544,9/7/19,9/4/19,1600,1,Central,123,997,TRAFFIC COLLISION,Veh vs Bike,36,M,Hispanic/Latin/Mexican,101,STREET,2ND                          ST,BROADWAY,34.0531,-118.2478,34.0531,-118.2478
190214153,7/2/19,7/2/19,2030,2,Rampart,291,997,TRAFFIC COLLISION,Veh vs Bike,16,M,Hispanic/Latin/Mexican,101,STREET,VENICE                       BL,HOOVER                       ST,34.0438,-118.2841,34.0438,-118.2841
190514976,9/2/19,9/2/19,1600,5,Harbor,515,997,TRAFFIC COLLISION,Veh vs Bike,56,F,White,101,STREET,CRUCES                       ST,BLINN                        AV,33.7948,-118.2694,33.7948,-118.2694
190715867,8/30/19,8/26/19,1658,7,Wilshire,763,997,TRAFFIC COLLISION,Veh vs Bike,33,F,White,101,STREET,SATURN                       ST,ORANGE                       AV,34.0469,-118.364,34.0469,-118.364
190814978,8/30/19,8/30/19,1735,8,West LA,826,997,TRAFFIC COLLISION,Veh vs Bike,32,M,White,101,STREET,SAN VICENTE                  BL,SALTAIR                      AV,34.0521,-118.4738,34.0521,-118.4738
191221842,9/3/19,9/3/19,1500,12,77th Street,1253,997,TRAFFIC COLLISION,Veh vs Bike,33,M,Black,101,STREET,FLORENCE,WESTERN,33.9746,-118.309,33.9746,-118.309
191417434,8/3/19,8/3/19,1200,14,Pacific,1463,997,TRAFFIC COLLISION,Veh vs Bike,47,M,White,101,STREET,JEFFERSON                    BL,WESTLAWN,33.9793,-118.4138,33.9793,-118.4138
191419140,8/31/19,8/30/19,1850,14,Pacific,1454,997,TRAFFIC COLLISION,Veh vs Bike,63,M,White,101,STREET,MINDANAO                     WY,LINCOLN                      AV,33.9805,-118.439,33.9805,-118.439
190716857,9/20/19,9/20/19,700,7,Wilshire,759,997,TRAFFIC COLLISION,Veh vs Bike,23,F,Other Asian,101,STREET,PICO                         BL,5TH                          AV,34.0475,-118.323,34.0475,-118.323
191613073,8/23/19,8/23/19,215,16,Foothill,1617,997,TRAFFIC COLLISION,Veh vs Bike,55,M,White,101,STREET,FOOTHILL                     BL,ORO VISTA                    AV,34.2597,-118.3158,34.2597,-118.3158
191818875,9/2/19,8/24/19,1420,18,Southeast,1834,997,TRAFFIC COLLISION,Veh vs Bike,47,M,Black,101,STREET,108TH                        ST,CLOVIS                       AV,33.9383,-118.2565,33.9383,-118.2565
191818880,8/26/19,8/26/19,1540,18,Southeast,1841,997,TRAFFIC COLLISION,Veh vs Bike,35,M,Hispanic/Latin/Mexican,101,STREET,VERMONT,107TH                        ST,33.9391,-118.2916,33.9391,-118.2916
151905441,1/29/15,1/28/15,1715,19,Mission,1905,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,GLADSTONE                    AV,POLK                         ST,34.3182,-118.4378,34.3182,-118.4378
200100561,1/25/20,1/24/20,2130,1,Central,129,997,TRAFFIC COLLISION,Veh vs Bike,34,M,Black,101,STREET,BANNING,SANTA FE,34.0492,-118.2324,34.0492,-118.2324
192017223,9/22/19,9/22/19,1305,20,Olympic,2083,997,TRAFFIC COLLISION,Veh vs Bike,27,M,Black,101,STREET,WESTMORELAND                 AV,VENICE                       BL,34.0436,-118.3065,34.0436,-118.3065
192113966,8/8/19,8/7/19,2300,21,Topanga,2157,997,TRAFFIC COLLISION,Veh vs Bike,37,M,White,101,STREET,DE SOTO                      AV,VANOWEN                      ST,34.1938,-118.5884,34.1938,-118.5884
190920412,11/26/19,11/26/19,955,9,Van Nuys,933,997,TRAFFIC COLLISION,Veh vs Bike,31,M,White,101,STREET,VESPER                       AV,CALVERT                      ST,34.1817,-118.4509,34.1817,-118.4509
191517007,9/8/19,9/6/19,1500,15,N Hollywood,1503,997,TRAFFIC COLLISION,Veh vs Bike,57,M,Hispanic/Latin/Mexican,101,STREET,LAUREL CANYON                BL,KITTRIDGE                    ST,34.1903,-118.3965,34.1903,-118.3965
192016143,8/30/19,8/30/19,1230,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,18,M,Unknown,101,STREET,VERMONT                      AV,N  5TH                          ST,34.0654,-118.2916,34.0654,-118.2916
190815321,9/9/19,9/9/18,1445,8,West LA,855,997,TRAFFIC COLLISION,Veh vs Bike,37,F,White,101,STREET,WESTWOOD                     BL,SANTA MONICA                 BL,34.0499,-118.437,34.0499,-118.437
191917421,9/29/19,9/29/19,1630,19,Mission,1912,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,YARNELL                      ST,C                            ST,34.3172,-118.4755,34.3172,-118.4755
191516963,9/7/19,9/7/19,1240,15,N Hollywood,1589,997,TRAFFIC COLLISION,Veh vs Bike,47,M,White,101,STREET,6300    FOREST LAWN                  DR,,34.1502,-118.3281,34.1502,-118.3281
192119015,11/25/19,11/25/19,1228,21,Topanga,2107,997,TRAFFIC COLLISION,Veh vs Bike,32,M,Black,101,STREET,DE SOTO                      AV,ROSCOE                       BL,34.22,-118.5885,34.22,-118.5885
191222514,9/12/19,9/12/19,725,12,77th Street,1207,997,TRAFFIC COLLISION,Veh vs Bike,48,M,Black,108,PARKING LOT,45TH                         ST,VERMONT                      AV,34.0027,-118.2915,34.0027,-118.2915
172006202,2/14/17,2/12/17,1500,20,Olympic,2046,997,TRAFFIC COLLISION,Veh vs Bike,32,M,Hispanic/Latin/Mexican,101,STREET,VERMONT,FRANCIS,34.0568,-118.2916,34.0568,-118.2916
172006376,2/17/17,2/9/17,745,20,Olympic,2019,997,TRAFFIC COLLISION,Veh vs Bike,35,M,Hispanic/Latin/Mexican,101,STREET,BEVERLY                      AV,MADISON,34.0764,-118.2892,34.0764,-118.2892
191322928,11/27/19,11/26/19,2100,13,Newton,1351,997,TRAFFIC COLLISION,Veh vs Bike,26,F,Hispanic/Latin/Mexican,101,STREET,MAIN,VERNON,34.0038,-118.274,34.0038,-118.274
190119028,7/23/19,7/23/19,1045,1,Central,152,997,TRAFFIC COLLISION,Veh vs Bike,25,M,Black,101,STREET,6TH                          ST,HILL                         ST,34.0474,-118.2531,34.0474,-118.2531
190118975,7/22/19,7/22/19,1440,1,Central,127,997,TRAFFIC COLLISION,Veh vs Bike,26,M,Hispanic/Latin/Mexican,101,STREET,ALAMEDA                      ST,TEMPLE                       ST,34.0528,-118.2379,34.0528,-118.2379
190123861,9/26/19,9/26/19,1510,1,Central,111,997,TRAFFIC COLLISION,Veh vs Bike,36,M,Black,101,STREET,COLLEGE                      ST,HILL                         ST,34.0644,-118.2387,34.0644,-118.2387
190215301,7/24/19,7/23/19,1840,2,Rampart,218,997,TRAFFIC COLLISION,Veh vs Bike,24,F,Hispanic/Latin/Mexican,101,STREET,ECHO PARK                    AV,PARK                         AV,34.0748,-118.2586,34.0748,-118.2586
190215366,7/24/19,7/24/19,1725,2,Rampart,205,997,TRAFFIC COLLISION,Veh vs Bike,30,M,Hispanic/Latin/Mexican,101,STREET,SUNSET,BENTON,34.0805,-118.2704,34.0805,-118.2704
190313343,5/21/19,5/21/19,1350,3,Southwest,378,997,TRAFFIC COLLISION,Veh vs Bike,19,M,Other,101,STREET,FIGUEROA                     ST,N  EXPOSITION                   BL,34.0182,-118.2824,34.0182,-118.2824
190412491,7/22/19,7/22/19,1955,4,Hollenbeck,422,997,TRAFFIC COLLISION,Veh vs Bike,39,F,White,101,STREET,GRIFFIN,BROADWAY,34.0737,-118.2117,34.0737,-118.2117
190412647,7/26/19,7/26/19,245,4,Hollenbeck,497,997,TRAFFIC COLLISION,Veh vs Bike,45,F,Hispanic/Latin/Mexican,101,STREET,WASHINGTON                   BL,SOTO                         ST,34.0146,-118.2093,34.0146,-118.2093
190414994,9/25/19,9/25/19,2008,4,Hollenbeck,453,997,TRAFFIC COLLISION,Veh vs Bike,19,M,Hispanic/Latin/Mexican,101,STREET,BAILEY,1ST,34.048,-118.2181,34.048,-118.2181
190713485,7/9/19,7/9/19,1915,7,Wilshire,724,997,TRAFFIC COLLISION,Veh vs Bike,28,M,Hispanic/Latin/Mexican,101,STREET,3RD                          ST,THE GROVE                    DR,34.0708,-118.3563,34.0708,-118.3563
190713672,7/15/19,7/15/19,1710,7,Wilshire,788,997,TRAFFIC COLLISION,Veh vs Bike,25,F,Hispanic/Latin/Mexican,101,STREET,WASHINGTON                   BL,BRONSON                      AV,34.0399,-118.3297,34.0399,-118.3297
190713721,7/17/19,7/16/19,2120,7,Wilshire,719,997,TRAFFIC COLLISION,Veh vs Bike,21,F,Hispanic/Latin/Mexican,101,STREET,CAHUENGA                     BL,MELROSE                      AV,34.0835,-118.3288,34.0835,-118.3288
190713741,7/16/19,7/16/19,1820,7,Wilshire,701,997,TRAFFIC COLLISION,Veh vs Bike,30,M,Korean,101,STREET,EDINBURGH                    AV,MELROSE                      AV,34.0838,-118.3638,34.0838,-118.3638
191420918,9/26/19,9/26/19,700,14,Pacific,1406,997,TRAFFIC COLLISION,Veh vs Bike,46,F,Other,101,STREET,PALMS                        BL,KEYSTONE                     AV,34.0253,-118.4107,34.0253,-118.4107
190812889,7/18/19,7/18/19,1915,8,West LA,892,997,TRAFFIC COLLISION,Veh vs Bike,31,M,Other Asian,101,STREET,SAWTELLE                     BL,EXPOSITION                   BL,34.0345,-118.438,34.0345,-118.438
190914251,7/25/19,7/25/19,1200,9,Van Nuys,914,997,TRAFFIC COLLISION,Veh vs Bike,52,M,Black,101,STREET,SHERMAN                      WY,VAN NUYS                     BL,34.2012,-118.4487,34.2012,-118.4487
191315399,7/22/19,7/22/19,410,13,Newton,1395,997,TRAFFIC COLLISION,Veh vs Bike,55,F,Hispanic/Latin/Mexican,101,STREET,AVALON                       BL,FLORENCE,33.9748,-118.2652,33.9748,-118.2652
191315408,7/22/19,7/22/19,730,13,Newton,1351,997,TRAFFIC COLLISION,Veh vs Bike,62,M,Hispanic/Latin/Mexican,101,STREET,MARTIN LUTHER KING JR        BL,BROADWAY                     PL,34.0111,-118.2774,34.0111,-118.2774
191315436,7/22/19,7/22/19,830,13,Newton,1365,997,TRAFFIC COLLISION,Veh vs Bike,62,M,Hispanic/Latin/Mexican,101,STREET,49TH                         ST,ASCOT                        AV,33.9984,-118.2499,33.9984,-118.2499
200305806,1/31/20,1/31/20,750,3,Southwest,314,997,TRAFFIC COLLISION,Veh vs Bike,45,F,Hispanic/Latin/Mexican,101,STREET,ADAMS                        BL,4TH                          AV,34.0326,-118.3212,34.0326,-118.3212
190515128,9/7/19,9/7/19,1055,5,Harbor,501,997,TRAFFIC COLLISION,Veh vs Bike,23,F,Hispanic/Latin/Mexican,101,STREET,NORMANDIE,186TH                        ST,33.862,-118.2993,33.862,-118.2993
191611472,7/15/19,7/15/19,1625,16,Foothill,1681,997,TRAFFIC COLLISION,Veh vs Bike,86,F,White,101,STREET,LAUREL CANYON                BL,WICKS                        ST,34.2298,-118.4013,34.2298,-118.4013
191712596,7/10/19,7/10/19,735,17,Devonshire,1785,997,TRAFFIC COLLISION,Veh vs Bike,80,M,White,101,STREET,NORDHOFF                     ST,LINDLEY                      AV,34.2355,-118.5274,34.2355,-118.5274
191613963,9/15/19,9/14/19,1800,16,Foothill,1602,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,101,STREET,FILMORE                      ST,FOOTHILL                     BL,34.2839,-118.405,34.2839,-118.405
191424352,11/22/19,11/22/19,1815,14,Pacific,1435,997,TRAFFIC COLLISION,Veh vs Bike,54,M,White,101,STREET,MCLAUGHLIN                   AV,VICTORIA,34.0106,-118.4262,34.0106,-118.4262
190618852,9/10/19,9/10/19,1815,6,Hollywood,638,997,TRAFFIC COLLISION,Veh vs Bike,68,M,Other,101,STREET,FRANKLIN                     AV,BEACHWOOD,34.1053,-118.3213,34.1053,-118.3213
191918423,10/22/19,10/22/19,800,19,Mission,1902,997,TRAFFIC COLLISION,Veh vs Bike,17,M,Hispanic/Latin/Mexican,101,STREET,COBALT                       ST,FELLOWS                      AV,34.317,-118.4587,34.317,-118.4587
151921614,11/12/15,11/11/15,1855,19,Mission,1917,997,TRAFFIC COLLISION,Veh vs Bike,49,F,White,101,STREET,FOOTHILL                     BL,ASTORIA                      ST,34.3156,-118.4408,34.3156,-118.4408
192113121,7/21/19,7/21/19,1100,21,Topanga,2147,997,TRAFFIC COLLISION,Veh vs Bike,16,F,White,101,STREET,LURLINE                      AV,SHERMAN                      WY,34.2011,-118.5841,34.2011,-118.5841
192016630,9/11/19,9/10/19,2030,20,Olympic,2031,997,TRAFFIC COLLISION,Veh vs Bike,74,M,Other,101,STREET,WILSHIRE,NORTON,34.0617,-118.3166,34.0617,-118.3166
190714502,7/31/19,7/31/19,1205,7,Wilshire,779,997,TRAFFIC COLLISION,Veh vs Bike,20,M,Hispanic/Latin/Mexican,101,STREET,VENICE                       BL,5TH                          AV,34.0436,-118.3225,34.0436,-118.3225
191318520,9/12/19,9/12/19,2220,13,Newton,1342,997,TRAFFIC COLLISION,Veh vs Bike,24,F,Black,101,STREET,MAIN                         ST,MARTIN LUTHER KING JR        BL,34.0111,-118.274,34.0111,-118.274
131925438,12/31/13,12/31/13,1315,19,Mission,1909,997,TRAFFIC COLLISION,Veh vs Bike,22,F,Hispanic/Latin/Mexican,101,STREET,ELDRIDGE                     AV,HUBBARD                      ST,34.3154,-118.4214,34.3154,-118.4214
191715846,9/24/19,9/24/19,1945,17,Devonshire,1788,997,TRAFFIC COLLISION,Veh vs Bike,32,M,White,101,STREET,PARTHENIA                    ST,BALBOA                       BL,34.2285,-118.5026,34.2285,-118.5026
190215608,7/30/19,7/29/19,2125,2,Rampart,205,997,TRAFFIC COLLISION,Veh vs Bike,52,M,Hispanic/Latin/Mexican,101,STREET,SUNSET,BENTON,34.0805,-118.2704,34.0805,-118.2704
191315819,7/29/19,7/29/19,1100,13,Newton,1371,997,TRAFFIC COLLISION,Veh vs Bike,58,M,Black,101,STREET,54TH                         ST,BROADWAY,33.9933,-118.2783,33.9933,-118.2783
191315614,7/25/19,7/25/19,1240,13,Newton,1309,997,TRAFFIC COLLISION,Veh vs Bike,39,M,Other,101,STREET,20TH                         ST,ALAMEDA,34.018,-118.2396,34.018,-118.2396
190618720,9/9/19,9/9/19,745,6,Hollywood,667,997,TRAFFIC COLLISION,Veh vs Bike,32,M,White,101,STREET,LA MIRADA                    AV,BRONSON                      AV,34.0938,-118.318,34.0938,-118.318
192014499,7/27/19,7/27/19,945,20,Olympic,2036,997,TRAFFIC COLLISION,Veh vs Bike,68,M,Hispanic/Latin/Mexican,101,STREET,BERENDO                      ST,8TH                          ST,34.0578,-118.2941,34.0578,-118.2941
190616338,7/27/19,7/27/19,1800,6,Hollywood,666,997,TRAFFIC COLLISION,Veh vs Bike,28,F,White,101,STREET,FOUNTAIN,SERRANO,34.0944,-118.3277,34.0944,-118.3277
190119365,7/27/19,7/27/19,1210,1,Central,138,997,TRAFFIC COLLISION,Veh vs Bike,31,M,Black,101,STREET,CENTRAL                      AV,3RD                          ST,34.0461,-118.2395,34.0461,-118.2395
190317568,7/26/19,7/26/19,920,3,Southwest,334,997,TRAFFIC COLLISION,Veh vs Bike,58,M,Black,101,STREET,29TH                         ST,CRENSHAW                     BL,34.0295,-118.3351,34.0295,-118.3351
190320374,9/6/19,9/6/19,1610,3,Southwest,361,997,TRAFFIC COLLISION,Veh vs Bike,30,M,Hispanic/Latin/Mexican,101,STREET,OBAMA                        BL,E  LA BREA                      AV,34.0171,-118.3531,34.0171,-118.3531
190119516,7/29/19,7/29/19,1833,1,Central,192,997,TRAFFIC COLLISION,Veh vs Bike,60,M,Hispanic/Latin/Mexican,101,STREET,VENICE                       BL,LEBANON                      ST,34.0372,-118.2694,34.0372,-118.2694
